time,X_value,Y_value,Z_value
136.806,24.78333,6.09131,13.82446
136.873,24.24927,5.49316,14.11133
136.940,25.29449,5.49622,13.51471
137.007,24.05243,5.23834,12.04071
137.074,24.41254,5.52216,12.63428
137.141,24.97711,6.70319,12.94861
137.209,24.60785,6.09894,13.52997
137.276,24.77417,6.11420,12.64343
137.343,24.44458,6.71387,12.65564
137.411,24.56207,4.94232,11.73706
137.477,24.05701,5.22614,12.63123
137.544,24.61243,6.08673,14.12048
137.611,23.72131,5.83649,12.05444
137.678,23.88916,5.85327,11.16791
137.745,24.77417,6.11420,12.64343
137.812,24.95270,5.81055,12.93182
137.880,24.97711,6.38123,14.12506
137.947,24.57886,5.21545,12.92267
138.014,24.60327,6.11115,12.93945
138.081,24.24469,5.50537,13.52081
138.148,23.70148,4.93011,12.62817
138.215,24.07227,5.82123,12.64191
138.283,24.25690,5.79071,14.11743
138.350,24.06006,5.53589,12.04681
138.416,24.94812,5.49927,13.51776
138.484,25.28687,5.84259,11.15875
138.553,24.42017,5.81970,12.64038
138.618,24.05243,5.23834,12.04071
138.686,23.70148,5.25360,11.45172
138.753,24.75891,5.51910,12.63275
138.820,24.57886,5.21545,12.92267
138.887,24.42017,5.81970,12.64038
138.954,24.94812,5.49927,13.51776
139.020,23.71368,5.21698,13.22479
139.088,24.08142,6.12030,12.64801
139.155,24.21417,4.94385,11.73859
139.223,23.88916,5.53131,12.34283
139.291,23.89374,6.16455,10.58197
139.357,24.41254,5.19867,13.81073
139.424,23.89832,5.50842,13.52386
139.491,23.72131,5.83649,12.05444
139.558,24.41254,5.84412,11.45935
139.625,24.24011,5.83954,11.75537
139.692,24.08905,6.09741,13.82904
139.760,24.06006,5.53589,12.04681
139.826,24.07227,6.14471,11.46698
139.894,24.41254,5.52216,12.63428
139.961,24.21875,4.93164,12.32910
140.028,24.57428,5.54962,11.15723
140.096,24.23248,5.54047,11.75079
140.163,24.06921,5.51147,13.22784
140.230,23.71368,5.21698,13.22479
140.298,24.96490,6.09589,13.52844
140.364,24.39880,5.23529,12.03918
140.432,23.88916,5.53131,12.34283
140.498,24.40796,5.21088,13.21869
140.566,24.39423,4.92554,12.62360
140.632,24.74518,4.91028,13.21259
140.699,24.05243,5.23834,12.04071
140.766,23.90137,6.14014,11.76300
140.834,24.76654,5.81665,12.63885
140.900,24.59564,5.49011,14.10980
140.968,24.06464,5.84564,11.46088
141.035,24.23248,5.54047,11.75079
141.102,23.89374,5.84259,11.75690
141.170,24.07227,6.14471,11.46698
141.236,24.23553,5.20630,13.51624
141.303,24.76349,5.50690,13.22327
141.371,23.90137,6.14014,11.76300
141.438,24.42017,5.81970,12.64038
141.504,23.87695,5.24445,11.74774
141.572,24.06921,5.51147,13.22784
141.640,23.88458,5.54352,11.75232
141.707,24.23553,5.20630,13.51624
141.774,23.51990,5.24750,11.74927
141.841,24.07837,6.13251,12.05750
141.908,23.89374,5.84259,11.75690
141.975,23.52753,5.54657,11.75385
142.042,23.86780,4.94690,11.74164
142.109,24.25232,5.48096,14.70184
142.177,24.25232,5.80292,13.52692
142.243,24.59564,5.81207,12.93488
142.310,23.84644,4.04053,12.31537
142.378,24.40796,5.53436,12.04376
142.445,24.08142,5.79834,13.82294
142.513,23.53210,5.85632,11.16943
142.580,23.68927,4.64325,12.03308
142.647,23.89832,6.15234,11.17249
142.714,23.87695,5.24445,11.74774
142.781,24.24011,5.83954,11.75537
142.848,23.87238,5.25665,11.15570
142.915,24.74518,5.23224,12.03766
142.982,24.40796,5.53436,12.04376
143.049,24.41254,5.84412,11.45935
143.117,23.88153,5.55573,11.16180
143.185,23.90137,6.14014,11.76300
143.251,24.58344,5.20325,13.51471
143.385,23.70148,4.93011,12.62817
143.452,23.88916,5.85327,11.16791
143.519,24.22333,5.24292,11.74469
143.588,24.24927,5.81512,12.93640
143.654,23.72131,5.83649,12.05444
143.720,23.51990,5.24750,11.74927
143.856,23.70148,4.93011,12.62817
143.922,24.75891,5.51910,12.63275
143.989,24.22791,5.55267,11.15875
144.057,24.04785,4.92859,12.62665
144.123,24.41254,5.19867,13.81073
144.190,23.53210,5.53436,12.34436
144.258,24.25232,5.80292,13.52692
144.325,23.88153,5.55573,11.16180
144.392,23.86322,4.95911,11.15112
144.460,24.25232,6.44684,11.17706
144.526,23.87238,5.25665,11.15570
144.594,24.05701,5.22614,12.63123
144.661,24.41559,5.50995,13.22479
144.728,24.56512,4.60815,13.50403
144.795,24.43237,6.75049,10.88562
144.862,24.41559,5.83191,12.04987
144.929,23.48175,4.38995,9.96094
144.996,23.88916,5.53131,12.34283
145.064,24.07227,6.14471,11.46698
145.131,24.57886,5.21545,12.92267
145.198,24.05701,5.54810,11.45630
145.265,23.88916,5.85327,11.16791
145.332,24.05243,5.23834,12.04071
145.400,23.88153,5.55573,11.16180
145.467,24.05243,5.23834,12.04071
145.533,24.57886,5.21545,12.92267
145.601,24.56512,4.93011,12.32758
145.668,24.38660,4.30450,13.79395
145.735,24.42017,5.49774,13.81531
145.802,24.59564,5.81207,12.93488
145.870,24.07227,5.82123,12.64191
145.937,24.06464,5.84564,11.46088
146.003,24.57886,4.89349,14.09912
146.071,24.22791,4.90723,13.51013
146.139,24.24927,5.81512,12.93640
146.204,24.05243,5.23834,12.04071
146.274,24.26605,6.41022,12.94708
146.339,23.88916,5.53131,12.34283
146.406,24.26147,6.42242,12.35657
146.474,24.60022,5.79987,13.52386
146.540,24.75891,5.51910,12.63275
146.608,23.69232,4.95453,11.44714
146.675,24.41254,5.52216,12.63428
146.742,24.06006,5.21393,13.22174
146.810,24.08142,6.12030,12.64801
146.876,23.72131,5.83649,12.05444
146.943,24.24011,5.83954,11.75537
147.011,24.58649,6.15845,10.57892
147.077,24.41559,5.50995,13.22479
147.145,24.75433,5.53131,12.04224
147.212,24.22791,5.55267,11.15875
147.279,24.42017,5.81970,12.64038
147.346,24.38660,4.94843,11.44409
147.413,24.56207,4.94232,11.73706
147.480,24.58344,5.20325,13.51471
147.547,24.22333,5.24292,11.74469
147.615,24.77417,6.11420,12.64343
147.682,23.87695,5.24445,11.74774
147.749,24.06464,5.84564,11.46088
147.816,23.71826,5.84869,11.46393
147.883,23.72131,5.83649,12.05444
147.950,24.92676,5.23682,11.74011
148.017,24.06006,5.53589,12.04681
148.084,24.42017,5.81970,12.64038
148.152,23.70911,5.22919,12.63275
148.219,23.53210,5.85632,11.16943
148.286,24.59564,5.81207,12.93488
148.354,23.87695,5.24445,11.74774
148.420,24.97406,6.71539,12.35809
148.488,23.88916,5.85327,11.16791
148.555,24.59564,5.81207,12.93488
148.622,23.87695,5.24445,11.74774
148.689,23.71368,5.21698,13.22479
148.756,23.89832,5.50842,13.52386
148.825,24.21112,4.95605,11.14960
148.890,24.40338,5.86853,10.27832
148.958,23.88916,5.85327,11.16791
149.024,24.75433,5.53131,12.04224
149.092,24.43237,6.10657,13.23700
149.160,24.95270,5.81055,12.93182
149.226,24.26147,6.42242,12.35657
149.293,24.75891,5.19714,13.80768
149.361,24.06921,5.51147,13.22784
149.427,24.76349,5.50690,13.22327
149.494,24.22333,5.24292,11.74469
149.562,23.36426,5.83954,12.05597
149.629,24.96948,6.40564,12.94403
149.696,23.70605,5.24139,12.04376
149.762,24.23248,5.54047,11.75079
149.831,24.22333,5.24292,11.74469
149.897,24.41559,5.83191,12.04987
149.964,23.32306,4.34875,12.03003
150.032,24.06921,5.83344,12.05292
150.099,23.35205,5.23224,12.63580
150.166,24.40796,5.53436,12.04376
150.234,24.59564,5.81207,12.93488
150.300,23.71368,5.21698,13.22479
150.367,23.52753,5.54657,11.75385
150.434,23.89374,5.84259,11.75690
150.502,24.06464,5.84564,11.46088
150.569,23.70911,5.22919,12.63275
150.636,23.71368,5.21698,13.22479
150.704,24.04785,4.92859,12.62665
150.770,24.24011,6.16150,10.58044
150.838,23.70148,4.93011,12.62817
150.905,24.60022,5.79987,13.52386
150.972,24.59106,5.50232,13.51929
151.039,24.60022,6.12335,12.34894
151.106,24.41559,5.50995,13.22479
151.173,24.06006,5.21393,13.22174
151.241,24.21875,5.25513,11.15417
151.308,24.23248,5.54047,11.75079
151.375,24.43237,6.10657,13.23700
151.441,24.95270,5.81055,12.93182
151.510,24.21417,4.94385,11.73859
151.576,24.56970,5.23987,11.74164
151.643,25.29907,5.80750,12.93030
151.710,24.04785,5.25055,11.45020
151.777,23.53210,5.53436,12.34436
151.845,24.05701,5.54810,11.45630
151.912,25.12817,5.47943,14.40277
151.979,24.41254,5.52216,12.63428
152.046,23.69232,4.63257,12.62207
152.113,24.24011,5.83954,11.75537
152.181,24.94354,5.18951,14.10217
152.247,25.12360,5.81360,12.63580
152.315,23.72742,6.14624,11.47003
152.381,24.05243,5.56030,10.86578
152.450,22.98279,5.27039,10.86578
152.516,24.42017,5.81970,12.64038
152.583,24.07227,5.82123,12.64191
152.650,24.75891,5.51910,12.63275
152.717,24.06006,5.21393,13.22174
152.785,23.87238,5.25665,11.15570
152.851,24.43695,6.41632,12.65106
152.919,24.07227,6.14471,11.46698
152.986,24.58649,5.83649,11.75385
153.052,24.79553,6.70013,13.24463
153.121,24.40796,5.21088,13.21869
153.188,24.43695,6.41632,12.65106
153.254,24.57428,4.90570,13.50861
153.322,24.40338,5.54657,11.45477
153.390,24.59106,5.50232,13.51929
153.455,24.23553,5.85022,11.16486
153.523,24.06921,5.51147,13.22784
153.590,24.24011,5.83954,11.75537
153.661,24.04022,4.95148,11.44562
153.724,24.77417,5.79224,13.81989
153.792,24.23248,5.54047,11.75079
153.859,24.42932,6.11725,12.64496
153.926,24.41254,5.19867,13.81073
153.993,24.06921,5.51147,13.22784
154.060,24.21417,4.94385,11.73859
154.127,24.25232,5.80292,13.52692
154.195,24.44458,6.39191,13.83209
154.261,23.36426,5.83954,12.05597
154.328,24.23248,5.54047,11.75079
154.396,23.87238,4.93469,12.33215
154.463,24.04785,5.25055,11.45020
154.531,23.70605,5.56335,10.86731
154.598,24.57428,5.54962,11.15723
154.664,24.95728,6.12030,12.34741
154.731,23.34442,5.25513,11.45477
154.798,24.05701,5.22614,12.63123
154.866,24.77417,6.11420,12.64343
154.933,24.06921,5.83344,12.05292
155.000,24.78333,6.41327,12.64954
155.067,22.96143,5.00793,9.08966
155.135,23.87695,5.24445,11.74774
155.202,24.05243,4.91638,13.21564
155.269,23.32306,4.34875,12.03003
155.337,24.40796,5.21088,13.21869
155.402,23.88916,5.20935,13.51776
155.470,23.71826,5.84869,11.46393
155.539,24.75891,5.51910,12.63275
155.605,24.22791,5.55267,11.15875
155.672,23.86780,5.26886,10.56671
155.738,23.53210,5.53436,12.34436
155.805,23.70148,5.25360,11.45172
155.873,24.06921,5.83344,12.05292
155.940,23.34442,5.25513,11.45477
156.007,24.06464,5.20172,13.81226
156.075,23.87238,4.93469,12.33215
156.141,23.50616,4.96216,11.15265
156.209,24.41254,5.84412,11.45935
156.276,23.87238,4.93469,12.33215
156.343,23.73047,6.13556,12.05902
156.410,24.05701,5.54810,11.45630
156.477,23.53668,5.84412,11.75995
156.544,24.24011,6.16150,10.58044
156.611,24.05243,5.56030,10.86578
156.679,24.06006,5.21393,13.22174
156.745,23.89374,5.84259,11.75690
156.813,24.42017,6.14166,11.46393
156.880,24.06006,5.21393,13.22174
156.947,23.87238,4.93469,12.33215
157.014,23.85559,4.33960,12.32147
157.082,23.90137,6.14014,11.76300
157.148,23.88916,5.20935,13.51776
157.215,24.24927,6.13708,11.76147
157.283,23.70911,5.22919,12.63275
157.350,23.71826,5.84869,11.46393
157.417,24.23248,5.54047,11.75079
157.484,23.68469,4.65546,11.44257
157.551,24.07837,6.13251,12.05750
157.619,24.05701,5.22614,12.63123
157.686,23.52753,5.54657,11.75385
157.753,23.51532,4.93774,12.33368
157.820,24.57886,5.53741,11.74774
157.887,24.06006,5.53589,12.04681
157.954,23.72131,5.83649,12.05444
158.021,24.24011,5.83954,11.75537
158.089,24.56512,5.25208,11.15265
158.155,23.88153,5.55573,11.16180
158.223,23.87695,5.24445,11.74774
158.290,24.23248,5.54047,11.75079
158.357,23.89832,5.50842,13.52386
158.424,23.89832,6.15234,11.17249
158.492,24.58344,6.17065,9.98688
158.558,23.89374,5.84259,11.75690
158.626,24.24011,5.83954,11.75537
158.693,23.18115,5.22614,12.93182
158.760,24.06006,5.53589,12.04681
158.826,23.31848,4.36096,11.43799
158.894,23.89374,5.84259,11.75690
158.961,24.62921,7.00531,12.95624
159.028,24.37744,4.65088,11.43799
159.096,24.96033,6.10809,12.93793
159.162,24.40796,5.53436,12.04376
159.230,24.25232,5.80292,13.52692
159.297,23.72131,5.83649,12.05444
159.364,23.73047,6.13556,12.05902
159.431,24.06006,5.21393,13.22174
159.499,24.95270,5.81055,12.93182
159.566,24.05701,5.22614,12.63123
159.632,24.43237,6.10657,13.23700
159.700,24.22333,5.24292,11.74469
159.767,24.06464,5.84564,11.46088
159.833,23.34442,5.25513,11.45477
159.903,24.42017,5.81970,12.64038
159.968,23.16437,5.27496,10.56976
160.035,23.87695,5.24445,11.74774
160.103,24.41254,5.52216,12.63428
160.170,23.89374,5.84259,11.75690
160.237,24.25232,5.80292,13.52692
160.304,24.05243,5.23834,12.04071
160.371,23.88916,5.53131,12.34283
160.438,23.70605,5.24139,12.04376
160.506,24.39880,5.23529,12.03918
160.572,23.72131,5.83649,12.05444
160.640,24.60327,6.11115,12.93945
160.707,23.70148,4.93011,12.62817
160.774,24.24011,5.83954,11.75537
160.841,24.42932,6.11725,12.64496
160.908,24.75891,5.51910,12.63275
160.976,24.60785,6.09894,13.52997
161.042,23.70148,5.25360,11.45172
161.110,23.72742,5.82428,12.64496
161.177,24.05701,5.54810,11.45630
161.244,24.58344,5.20325,13.51471
161.312,24.42017,6.14166,11.46393
161.378,23.87238,4.61273,13.50708
161.445,24.59564,5.81207,12.93488
161.581,23.89374,5.84259,11.75690
161.647,23.34442,5.25513,11.45477
161.714,24.22791,5.55267,11.15875
161.781,23.71826,5.84869,11.46393
161.848,23.88458,5.54352,11.75232
161.915,24.26147,6.42242,12.35657
161.982,24.07227,5.82123,12.64191
162.049,24.08142,6.44226,11.47308
162.116,23.51990,4.92554,12.92419
162.184,23.86322,4.95911,11.15112
162.251,24.42017,5.81970,12.64038
162.318,24.06464,6.16913,10.28595
162.386,24.24469,5.50537,13.52081
162.453,23.52753,5.54657,11.75385
162.520,23.72131,5.83649,12.05444
162.654,24.05701,5.54810,11.45630
162.721,23.70911,5.22919,12.63275
162.789,23.88153,5.55573,11.16180
162.855,24.06921,5.83344,12.05292
162.922,23.72131,5.83649,12.05444
162.990,23.15521,4.97742,10.56366
163.057,23.89832,5.50842,13.52386
163.123,23.86780,4.94690,11.74164
163.191,24.05243,5.23834,12.04071
163.258,24.22333,5.24292,11.74469
163.325,23.67554,4.35791,11.43646
163.393,23.68927,4.64325,12.03308
163.460,23.16895,4.94080,12.33673
163.526,23.70605,5.24139,12.04376
163.594,23.88916,5.85327,11.16791
163.661,23.70605,5.24139,12.04376
163.728,23.51532,4.93774,12.33368
163.796,23.72131,5.83649,12.05444
163.862,23.71368,5.53894,12.04834
163.930,23.70605,5.24139,12.04376
163.996,23.70148,4.93011,12.62817
164.064,24.41559,5.18646,14.39972
164.131,24.24011,5.83954,11.75537
164.198,24.03107,4.33044,12.61597
164.265,24.42017,5.81970,12.64038
164.333,23.87238,4.61273,13.50708
164.401,24.41559,5.50995,13.22479
164.466,24.06006,5.53589,12.04681
164.534,23.87695,5.56793,10.57129
164.602,23.68011,4.66766,10.85205
164.668,24.22333,5.24292,11.74469
164.737,24.06006,5.53589,12.04681
164.802,23.53210,5.53436,12.34436
164.869,24.58344,5.20325,13.51471
164.936,23.52753,5.54657,11.75385
165.003,23.17657,5.23834,12.34131
165.071,24.26605,6.41022,12.94708
165.138,24.57886,5.21545,12.92267
165.205,24.42932,6.11725,12.64496
165.273,24.06006,5.53589,12.04681
165.340,24.44153,6.72607,12.06665
165.406,24.40796,5.53436,12.04376
165.474,24.56207,4.94232,11.73706
165.541,24.05701,5.22614,12.63123
165.608,24.38660,4.94843,11.44409
165.675,24.08142,6.12030,12.64801
165.742,24.77417,6.75964,10.29205
165.809,24.06464,5.84564,11.46088
165.877,23.72131,5.83649,12.05444
165.943,23.88916,5.53131,12.34283
166.011,24.41254,5.52216,12.63428
166.078,24.60327,6.43311,11.76453
166.145,23.89374,5.84259,11.75690
166.212,24.59106,6.14624,11.16791
166.279,24.94812,5.82123,12.34283
166.346,23.70911,5.22919,12.63275
166.414,23.71368,5.53894,12.04834
166.481,23.73047,6.13556,12.05902
166.548,23.88153,5.55573,11.16180
166.615,23.70911,5.55115,11.45782
166.683,23.15521,4.97742,10.56366
166.750,24.24927,6.13708,11.76147
166.817,23.19031,5.84717,11.76147
166.883,23.90137,6.14014,11.76300
166.952,23.70911,5.55115,11.45782
167.018,24.41254,6.16608,10.28442
167.085,23.52753,5.54657,11.75385
167.152,23.89374,5.84259,11.75690
167.220,23.88458,5.54352,11.75232
167.287,23.52753,5.54657,11.75385
167.353,23.90137,6.14014,11.76300
167.421,24.04022,4.62952,12.62054
167.488,24.08600,6.10809,13.23853
167.555,24.05701,5.54810,11.45630
167.624,23.89374,6.16455,10.58197
167.689,23.88458,5.54352,11.75232
167.757,23.87695,5.24445,11.74774
167.823,24.24011,6.16150,10.58044
167.890,23.71368,5.53894,12.04834
167.958,24.42932,5.79529,13.82141
168.025,23.32764,5.30396,9.09271
168.092,23.72742,6.14624,11.47003
168.159,24.07837,6.13251,12.05750
168.226,24.24469,5.50537,13.52081
168.293,24.05243,4.91638,13.21564
168.361,23.72742,5.82428,12.64496
168.428,23.70911,5.55115,11.45782
168.495,24.75433,5.53131,12.04224
168.562,24.05701,5.54810,11.45630
168.629,23.68469,4.65546,11.44257
168.696,23.53668,5.84412,11.75995
168.764,23.54431,5.82123,12.94098
168.830,24.41254,5.52216,12.63428
168.898,23.70911,5.55115,11.45782
168.965,23.91510,6.74744,11.18317
169.032,23.90137,6.14014,11.76300
169.099,22.99652,5.55725,11.46240
169.166,23.88458,5.54352,11.75232
169.233,24.07837,6.13251,12.05750
169.300,22.99194,5.56946,10.87189
169.368,24.77417,6.11420,12.64343
169.435,24.04327,5.90515,8.50983
169.502,23.68927,4.64325,12.03308
169.569,24.41254,5.52216,12.63428
169.637,23.34900,5.56641,10.86884
169.704,24.94049,5.20020,13.51166
169.771,24.06464,5.84564,11.46088
169.838,23.72131,5.83649,12.05444
169.905,23.71368,5.21698,13.22479
169.972,24.41254,5.52216,12.63428
170.039,23.90137,6.14014,11.76300
170.106,24.59106,5.50232,13.51929
170.173,24.04785,5.25055,11.45020
170.240,23.52448,5.55725,11.16486
170.308,24.75891,5.51910,12.63275
170.377,24.60022,6.12335,12.34894
170.442,24.21875,5.25513,11.15417
170.509,24.25690,6.43463,11.76605
170.576,24.24927,6.13708,11.76147
170.643,24.04785,4.92859,12.62665
170.710,24.79553,7.02209,12.06970
170.777,23.68927,4.64325,12.03308
170.845,24.06921,5.51147,13.22784
170.912,23.73505,6.44531,11.47461
170.978,23.90594,5.80597,13.52997
171.046,23.36426,5.83954,12.05597
171.113,23.17657,5.23834,12.34131
171.180,24.94354,5.18951,14.10217
171.248,23.35663,5.22003,13.22632
171.315,23.33221,4.64630,12.03461
171.382,23.88458,5.54352,11.75232
171.449,24.39880,5.23529,12.03918
171.516,24.06464,5.84564,11.46088
171.583,24.39423,4.92554,12.62360
171.650,24.07227,5.82123,12.64191
171.717,23.18573,5.53741,12.34589
171.785,23.88916,5.53131,12.34283
171.852,25.11139,5.20630,13.21564
171.919,23.53210,5.53436,12.34436
171.986,23.87238,4.93469,12.33215
172.053,24.43695,6.09436,13.82599
172.120,24.42932,6.43921,11.47003
172.188,23.71368,5.21698,13.22479
172.255,24.08142,6.44226,11.47308
172.322,23.72131,5.83649,12.05444
172.389,23.68927,4.64325,12.03308
172.456,24.41254,5.52216,12.63428
172.524,23.73047,5.81360,13.23395
172.591,24.07837,6.13251,12.05750
172.658,24.23248,5.54047,11.75079
172.725,24.42932,6.11725,12.64496
172.792,22.97516,4.97131,10.86121
172.859,23.88916,5.20935,13.51776
172.926,24.06006,5.53589,12.04681
172.993,23.90137,6.14014,11.76300
173.060,24.06006,5.21393,13.22174
173.127,23.51074,5.59387,9.39178
173.195,24.06921,5.83344,12.05292
173.262,24.07227,6.14471,11.46698
173.329,23.71368,5.53894,12.04834
173.396,24.06921,5.51147,13.22784
173.465,25.12360,5.81360,12.63580
173.530,24.42017,5.81970,12.64038
173.598,24.44153,6.40411,13.24158
173.664,23.88916,5.53131,12.34283
173.732,23.70605,5.24139,12.04376
173.799,23.37341,6.13708,12.06207
173.865,23.88916,5.53131,12.34283
173.933,23.70605,5.24139,12.04376
174.000,23.91815,6.09131,14.12506
174.067,23.51990,5.24750,11.74927
174.135,24.23553,5.85022,11.16486
174.202,24.41254,5.52216,12.63428
174.268,23.70148,5.25360,11.45172
174.336,23.89832,5.50842,13.52386
174.403,23.73047,6.13556,12.05902
174.470,23.35205,5.23224,12.63580
174.538,24.23553,5.20630,13.51624
174.605,24.75891,5.51910,12.63275
174.671,24.58649,5.83649,11.75385
174.739,23.72742,5.82428,12.64496
174.806,24.07837,6.13251,12.05750
174.873,23.73047,6.13556,12.05902
174.941,24.41254,6.16608,10.28442
175.008,24.62006,6.38428,14.12659
175.074,24.76654,5.81665,12.63885
175.143,23.52753,5.54657,11.75385
175.209,23.89374,5.84259,11.75690
175.276,24.40796,5.21088,13.21869
175.343,23.89374,5.84259,11.75690
175.412,23.71826,5.84869,11.46393
175.477,23.87238,5.25665,11.15570
175.544,24.24469,5.50537,13.52081
175.611,24.60785,6.09894,13.52997
175.679,22.99957,5.54504,12.05292
175.746,24.07227,5.82123,12.64191
175.813,24.24469,6.14929,11.17096
175.880,24.60785,6.09894,13.52997
175.947,24.08905,6.41937,12.65259
176.015,24.76654,5.81665,12.63885
176.082,24.42932,6.11725,12.64496
176.148,23.91815,6.41327,12.94861
176.216,24.41559,5.50995,13.22479
176.283,24.06921,5.83344,12.05292
176.351,22.99957,5.86700,10.87799
176.418,24.95270,5.81055,12.93182
176.485,24.77112,5.48248,14.40430
176.552,24.59106,5.50232,13.51929
176.619,24.25690,6.11267,12.94098
176.686,24.24927,6.13708,11.76147
176.752,23.19031,5.84717,11.76147
176.821,23.72131,5.83649,12.05444
176.888,24.24011,5.83954,11.75537
176.954,24.03107,4.65393,11.44104
177.022,24.60022,5.79987,13.52386
177.090,23.90137,5.81818,12.93793
177.156,23.53210,5.21240,13.52081
177.223,23.88916,5.20935,13.51776
177.290,24.42932,5.79529,13.82141
177.357,23.89374,5.84259,11.75690
177.424,24.59564,5.81207,12.93488
177.491,24.39423,5.24750,11.44867
177.559,23.70148,5.25360,11.45172
177.626,24.07227,5.82123,12.64191
177.693,24.41559,5.83191,12.04987
177.760,23.88458,5.54352,11.75232
177.827,23.35205,5.55420,11.46088
177.894,23.73047,6.13556,12.05902
177.961,23.15521,4.97742,10.56366
178.029,24.25232,5.80292,13.52692
178.096,24.25232,6.44684,11.17706
178.163,24.07837,6.13251,12.05750
178.230,23.89374,5.84259,11.75690
178.297,23.71826,5.84869,11.46393
178.364,24.06921,5.83344,12.05292
178.431,24.08142,6.44226,11.47308
178.498,23.68011,4.34570,12.02698
178.566,24.76654,5.81665,12.63885
178.633,23.53210,5.53436,12.34436
178.700,23.52753,5.54657,11.75385
178.767,23.70911,5.55115,11.45782
178.835,24.08142,6.12030,12.64801
178.902,23.37799,6.12640,12.65106
178.969,24.76654,5.81665,12.63885
179.036,24.06006,5.21393,13.22174
179.103,23.90137,6.14014,11.76300
179.170,24.26147,6.42242,12.35657
179.238,24.57886,5.53741,11.74774
179.305,23.34442,5.57709,10.27985
179.372,24.22333,5.24292,11.74469
179.439,24.25232,5.80292,13.52692
179.506,24.04022,4.95148,11.44562
179.573,23.72131,5.83649,12.05444
179.639,23.68927,4.96674,10.85663
179.708,24.24927,6.13708,11.76147
179.774,24.07227,5.82123,12.64191
179.840,23.53668,5.84412,11.75995
179.909,24.06921,5.51147,13.22784
179.976,24.41254,5.52216,12.63428
180.043,23.88458,5.54352,11.75232
180.110,24.42932,6.11725,12.64496
180.177,23.70605,5.24139,12.04376
180.244,24.22791,4.90723,13.51013
180.311,24.26605,6.41022,12.94708
180.378,24.40796,5.53436,12.04376
180.445,24.24011,5.19409,14.10675
180.513,23.90137,6.14014,11.76300
180.580,23.72131,5.83649,12.05444
180.647,24.60022,6.12335,12.34894
180.714,24.26147,6.42242,12.35657
180.781,23.70148,5.25360,11.45172
180.848,23.18115,5.54810,11.75690
180.916,24.42932,6.11725,12.64496
180.983,24.60327,6.11115,12.93945
181.049,23.35663,5.54199,12.04987
181.117,24.05243,5.23834,12.04071
181.184,24.40796,5.21088,13.21869
181.251,23.52448,5.55725,11.16486
181.319,23.51074,4.94995,11.74316
181.386,24.08905,6.41937,12.65259
181.452,24.96033,6.10809,12.93793
181.520,23.72131,5.51453,13.22937
181.587,24.02649,4.66614,10.84900
181.654,23.16895,4.94080,12.33673
181.721,23.88916,5.53131,12.34283
181.789,24.06921,5.51147,13.22784
181.856,23.73810,6.11115,13.24005
181.923,23.52448,5.55725,11.16486
181.990,24.24927,5.81512,12.93640
182.057,24.94812,5.49927,13.51776
182.125,24.62006,6.38428,14.12659
182.191,23.54126,5.50995,13.52539
182.258,24.04785,4.92859,12.62665
182.326,23.34442,5.25513,11.45477
182.393,23.52448,5.55725,11.16486
182.459,24.23248,5.54047,11.75079
182.527,23.16895,4.94080,12.33673
182.594,23.50616,4.64020,12.32910
182.661,23.88458,5.54352,11.75232
182.728,23.54431,5.82123,12.94098
182.796,23.72131,5.83649,12.05444
182.863,23.50616,4.96216,11.15265
182.929,23.90137,6.14014,11.76300
182.997,23.52753,5.54657,11.75385
183.064,24.26605,6.41022,12.94708
183.131,24.04785,4.92859,12.62665
183.198,23.70605,5.24139,12.04376
183.266,24.05701,5.54810,11.45630
183.332,23.12622,3.45001,12.30927
183.400,24.21417,4.94385,11.73859
183.466,22.98737,4.93622,12.63275
183.534,23.72131,5.51453,13.22937
183.601,24.23553,5.20630,13.51624
183.668,23.51074,4.62799,12.91962
183.735,23.51074,4.94995,11.74316
183.803,24.60022,6.12335,12.34894
183.870,23.15521,4.97742,10.56366
183.937,24.05701,4.90417,13.80768
184.004,23.89832,5.50842,13.52386
184.071,23.87695,5.24445,11.74774
184.138,23.51990,4.92554,12.92419
184.206,23.70911,5.22919,12.63275
184.272,23.88458,5.54352,11.75232
184.339,23.68011,4.34570,12.02698
184.406,23.70605,5.24139,12.04376
184.474,23.73047,6.13556,12.05902
184.541,24.41254,5.19867,13.81073
184.609,24.05701,5.54810,11.45630
184.676,24.60022,6.12335,12.34894
184.743,24.61700,6.71844,12.35962
184.810,24.25690,5.79071,14.11743
184.877,23.88458,5.54352,11.75232
184.944,23.87238,4.93469,12.33215
185.011,23.87695,5.24445,11.74774
185.078,24.61700,6.71844,12.35962
185.145,24.41559,5.83191,12.04987
185.212,23.35205,5.23224,12.63580
185.280,23.34900,5.24445,12.04529
185.346,24.06921,5.83344,12.05292
185.414,23.51990,5.24750,11.74927
185.481,23.35205,5.55420,11.46088
185.548,23.90137,6.14014,11.76300
185.615,24.42017,6.14166,11.46393
185.682,23.88458,5.54352,11.75232
185.749,23.90137,6.14014,11.76300
185.816,23.73047,6.13556,12.05902
185.884,23.87238,4.93469,12.33215
185.951,23.34442,5.25513,11.45477
186.018,23.53210,5.53436,12.34436
186.086,24.42017,5.81970,12.64038
186.152,24.60327,6.11115,12.93945
186.219,24.26605,6.41022,12.94708
186.287,24.07837,6.13251,12.05750
186.354,24.42017,5.49774,13.81531
186.420,23.72131,5.83649,12.05444
